id,createdAt,state,categoryId,categoryName,latitude,longitude,replacingText,firstPictureUrl,nearest_segment_id,nearest_segment_name,distance_to_bike_path_meters,is_cycling_related,is_cycling_related_regex,is_cycling_related_llm,subcategory,llm_confidence,explanation_de,score_keywords,score_penalty,score_distance,score_category,score_corridor,score_state,score_recency,confidence_score,cyclist_impact_label
247,2025-01-22T15:20:55.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1265,8.2557,Der (eckige) Gully im Sandweg (Höhe Hausnummer 49) bei der Bushaltestelle Wichmannsweg (stadteinwärts) ist bereits seit mehreren Monaten verstopft.,,1055536292,,341.55,False,False,False,unrelated,0.8,Ein verstopfter Gully an einer Bushaltestelle ist kein primär radfahrbezogenes Problem.,0,-45,0,15,0,10,-10,0,Not cycling-specific
252,2025-01-22T20:47:34.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1714,8.1913,"Brookweg 26, Auf dem Parkstreifen steht ein silberner Audi ohne Kennzeichen",,1302143147,Brookweg,31.61,True,False,True,illegal_parking_obstruction,0.9,"Ein nicht zugelassenes Fahrzeug blockiert den Parkstreifen, was indirekt den Verkehrsfluss für Radfahrer beeinträchtigen kann.",50,0,10,15,0,10,-10,75,Confirmed cycling issue
255,2025-01-23T11:07:07.000+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.1355,8.1929,Auf Höhe Bernhardstr.24 befindet sich ein Schlafplatz eines Obdachlosen mit Tisch und Stuhl sowie Schlafsack.,,21254846,,117.82,False,False,False,unrelated,0.9,Ein Obdachlosenlager auf öffentlichem Grund ist kein spezifisches Radverkehrsproblem.,0,-45,0,0,0,10,-10,0,Not cycling-specific
256,2025-01-23T13:06:43.000+00:00,IN_PROCESS,4,Verkehrszeichen ⚠️  ,53.1285,8.2252,"Vor dem Haus Schützenhofstr. 19 ist ein Verkehrsschild ""Baustelle"" umgefallen und liegt auf dem Fußweg.",,732777977,Schützenhofstraße,0.84,True,True,True,signage_detours,0.9,Ein umgefallenes Baustellenschild auf dem Fußweg stellt eine Stolpergefahr dar und kann Radfahrer beeinträchtigen.,50,0,35,15,0,10,-10,100,Confirmed cycling issue
258,2025-01-23T13:39:04.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1267,8.239,"Ein runder Gullydeckel und die Umrandung stehen so weit hoch das Sturzgefahr bei Fahrradfahrern und Fußgängern besteht. Gerade bei nassem Wetter. Der Gully befindet sich auf dem Radweg stadtauswärts rechts, kurz vor dem Bahnübergang.",,1451302329,,5.27,True,True,True,pothole_damage,1.0,Ein hervorstehender Gullydeckel auf einem Radweg stellt eine direkte Sturzgefahr für Radfahrer dar.,50,0,35,15,0,10,-10,100,Confirmed cycling issue
260,2025-01-23T16:09:08.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1029,8.2305,Der Dwaschweg Fahrrad- und Fußweg hat zahlreiche Schlaglöcher. Immer wieder und wieder. Hinzu kommt der Matsch und Dreck nach Regentagen.,,23750588,Dwaschweg,12.87,True,True,True,pothole_damage,1.0,Schlaglöcher und Matsch auf einem kombinierten Rad- und Fußweg beeinträchtigen die Nutzbarkeit und Sicherheit für Radfahrer.,50,0,20,15,0,10,-10,85,Confirmed cycling issue
290,2025-01-23T23:10:11.000+00:00,IN_PROCESS,10,Privates Grün an Straßen 🌲,53.1514,8.2155,Die Hecke wächst auf den Gehweg. Davor sammelt sich der Müll. Direkt gegenüber der Schule macht das keinen schönen Eindruck.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/ddc33592-3f98-4248-a80b-10370ae981bf_1747127893043_flaw_reporter_report_picture.png,11406987,Kirchhofstraße,30.79,False,True,False,unrelated,0.7,"Überwuchernde Hecken und Müllansammlungen auf dem Gehweg sind zwar störend, aber kein primäres Radverkehrsproblem.",0,-45,10,15,0,10,-10,0,Not cycling-specific
304,2025-01-25T12:59:36.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1246,8.2535,Zum fünften Mal in fünf Wochen! Ich würde vorschlagen das Loch anstelle mit Steinen doch wieder mit Asphalt zu schließen. Gefährliche Situation,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/168d445a-3282-41b7-a883-538684d33b59_1747127894828_flaw_reporter_report_picture.png,1410325234,,212.61,True,True,True,pothole_damage,1.0,Ein gefährliches Loch auf dem Radweg stellt eine direkte Gefahr dar und sollte mit Asphalt repariert werden.,50,0,0,15,0,10,-10,65,Likely cycling issue
306,2025-01-25T14:15:31.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1254,8.2098,"An dieser Stelle befindet sich ein größeres Schlagloch, oder ein abgesackter Gullideckel.",,329197166,Westfalendamm,1.7,True,True,True,pothole_damage,1.0,Ein abgesackter Gullydeckel oder ein Schlagloch auf dem Radweg stellt eine Sturzgefahr dar.,50,0,35,15,0,10,-10,100,Confirmed cycling issue
321,2025-01-25T20:06:50.000+00:00,IN_PROCESS,6,Ampel 🚦 ,53.1461,8.2137,Aufkleber verdeckt Ampel. Bitte entfernen. Dankeschön 🙏,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/d9980bdc-109a-4cb3-a67e-7501bb9cc91e_1747127901974_flaw_reporter_report_picture.png,17438189,,8.21,True,True,True,other_cycling,0.9,"Ein verdecktes Ampelsignal beeinträchtigt die sichere Verkehrsregelung für alle Verkehrsteilnehmer, einschließlich Radfahrer.",50,0,35,15,0,10,-10,100,Confirmed cycling issue
335,2025-01-26T12:32:06.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1269,8.1432,Nicht angemeldete Anhänger stehen an der Straße,,82938050,,99.62,True,True,True,illegal_parking_obstruction,0.9,"Nicht angemeldete Anhänger, die an der Straße stehen, können den Verkehrsraum für Radfahrer einschränken.",50,0,0,15,0,10,-10,65,Likely cycling issue
344,2025-01-26T18:05:37.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1389,8.2446,"Der Radweg stadtauswärts ist an der genannten Stelle besonders schlecht und praktisch nicht nutzbar, da die Pflastersteine hervorragen. Fast alle Rad Fahrenden weichen verbotenerweise auf den Gehweg aus, was das Unfallrisiko erhöht.",,200477690,,2.94,True,True,True,pothole_damage,1.0,"Hervorstehende Pflastersteine auf dem Radweg machen ihn unbrauchbar und erhöhen das Unfallrisiko, da Radfahrer auf den Gehweg ausweichen.",50,0,35,15,0,10,-10,100,Confirmed cycling issue
357,2025-01-27T23:15:43.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1696,8.262,"Wenn man von Stadtauswärts kommt und denn ist  Ecke August-Hanken Str./ Westeresch die Fußüberweginsel, da ist ein Randstein hoch! Dadurch ist Verletzung- und Unfallgefahr sehr hoch!
Das muß umgehend behoben werden!",,33936367,,2.01,True,True,True,pothole_damage,1.0,Ein hochstehender Randstein an einer Fußgängerinsel auf einer Straße mit Radverkehr stellt eine erhebliche Unfallgefahr dar.,50,0,35,15,0,10,-10,100,Confirmed cycling issue
360,2025-01-28T08:38:49.000+00:00,OPEN,8,Wilde Müllkippe 🧹,53.1402,8.1882,Übervoller Textielcontainer,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/81b2d4f9-f041-44aa-aa9e-9918eaed1e53_1747127910794_flaw_reporter_report_picture.png,16117180,,78.27,False,False,False,unrelated,0.8,Ein überfüllter Textilcontainer ist ein allgemeines Müllproblem und kein spezifisches Radverkehrsproblem.,0,-45,0,0,0,10,-10,0,Not cycling-specific
368,2025-01-28T14:36:07.000+00:00,IN_PROCESS,4,Verkehrszeichen ⚠️  ,53.1292,8.228,Der Rad- und Fußweg zwischen Zweigstraße und Bremer Heerstraße ist zugewachsen und das Schild ist schlecht zu erkennen.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/3e90c669-e5e8-4aed-89f1-0b620e7e8d78_1747127912774_flaw_reporter_report_picture.png,1271143117,,0.38,True,True,True,vegetation_block,0.9,Ein zugewachsener Rad- und Fußweg mit schlechter Sichtbarkeit des Schildes beeinträchtigt die sichere Nutzung durch Radfahrer.,50,0,35,15,0,10,-10,100,Confirmed cycling issue
392,2025-01-29T09:06:57.000+00:00,OPEN,8,Wilde Müllkippe 🧹,53.1521,8.2381,Illegale entsorgen von Sperrmüll. Derjenige der es dort abgestellt hat wohnt Am Wasserturm 1a wenn man vor dem Haus steht 1 etage rechts.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/c20f91d4-5352-4275-b26a-e2137c99162e_1747127918376_flaw_reporter_report_picture.png,33569363,,14.9,False,False,False,unrelated,0.9,Die Meldung betrifft illegale Müllentsorgung und hat keinen direkten Bezug zur Radinfrastruktur.,0,-45,20,0,0,10,-10,0,Not cycling-specific
396,2025-01-29T11:24:18.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1157,8.2349,Absenkung der Straßenpflasterung,,24473232,,25.23,True,True,True,pothole_damage,0.8,Eine Absenkung der Straßenpflasterung kann Radwege beeinträchtigen und stellt eine Gefahr dar.,50,0,10,15,0,10,-10,75,Confirmed cycling issue
399,2025-01-29T13:09:12.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1162,8.1302,Am Kavallerieweg (vor Hausnummer 14) ist ein riesiges Schlaglos (Aufriss) was eine Gefahr für ALLE Verkehrsteilnehmer*innen darstellt!,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/0c333e9b-357d-4906-a81b-b998848b69fd_1747127920083_flaw_reporter_report_picture.png,153626170,Kavallerieweg,1.9,True,True,True,pothole_damage,1.0,"Ein riesiges Schlagloch auf einem Weg, der auch von Radfahrern genutzt wird, ist eine direkte Gefahr.",50,0,35,15,0,10,-10,100,Confirmed cycling issue
400,2025-01-29T14:33:32.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1384,8.1782,Es befinden sich Schlaglöcher von ca. 30 cm Durchmesser in der Straße und es sammelt sich Schutt aus den Schlaglöchern an den Straßenrändern.,,22563634,Konradstraße,3.32,True,True,True,pothole_damage,0.9,Schlaglöcher und Schutt auf der Straße beeinträchtigen die Sicherheit von Radfahrern.,50,0,35,15,0,10,-10,100,Confirmed cycling issue
414,2025-01-31T11:03:11.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1132,8.1912,"Gulli am rechten Fahrbahnrand abgesackt, dadurch Schlagloch in das man genau mit dem rechten Reifen kommt",,153626176,,2.6,True,True,True,pothole_damage,0.9,"Ein abgesackter Gulli, der ein Schlagloch verursacht, ist eine Gefahr für Radfahrer.",50,0,35,15,0,10,-10,100,Confirmed cycling issue
415,2025-01-31T11:04:07.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1122,8.1906,Schlagloch unmittelbar hinter dem Ortsschild (Stadtgebiet OL) auf der Farhbahn,,255497836,,2.81,True,True,True,pothole_damage,0.9,"Ein Schlagloch auf der Fahrbahn, kurz hinter dem Ortsschild, beeinträchtigt die Radfahrsicherheit.",50,0,35,15,0,10,-10,100,Confirmed cycling issue
416,2025-01-31T11:05:09.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1127,8.1907,"Schlagloch ca 50x50cm mit Tiefe von 15cm, vor Wöbken nach der Fußgängerampfel -> FR OL",,24097245,,12.87,True,True,True,pothole_damage,0.9,Ein großes und tiefes Schlagloch in der Nähe einer Fußgängerampel stellt eine Gefahr für Radfahrer dar.,50,0,20,15,0,10,-10,85,Confirmed cycling issue
418,2025-01-31T11:08:45.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1149,8.1931,"weiterhin (seit 2023, siehe andere Meldungen) viele Schlaglöcher / beschädigter Fahrbahnbelag auf ca. 5 m2 im Kreuzungsbereich/ im Radüberweg; Zustand wird zunehmend schlechter",,98896907,,5.57,True,True,True,pothole_damage,1.0,Schlaglöcher und beschädigter Fahrbahnbelag im Kreuzungsbereich und Radüberweg beeinträchtigen die Radfahrsicherheit erheblich.,50,0,35,15,0,10,-10,100,Confirmed cycling issue
422,2025-01-31T14:38:27.000+00:00,IN_PROCESS,10,Privates Grün an Straßen 🌲,53.113,8.2206,"Moin,
Rahel Straus Straße Ecke Brandenburger Straße ist der Bürgersteig zugewachsen und verschmutzt und dadurch stark verengt!
Grüße",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/d5f9faf2-1088-43bd-91aa-df8c2008b037_1747127923896_flaw_reporter_report_picture.png,20475134,Brandenburger Straße,42.59,True,True,True,vegetation_block,0.9,"Zugewachsener und verschmutzter Bürgersteig, der den Weg verengt, beeinträchtigt auch Radfahrer auf kombinierten Wegen.",50,0,10,15,0,10,-10,75,Confirmed cycling issue
423,2025-01-31T22:03:13.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1027,8.2306,"Schlaglöcher, Wasserpfützen, Matsch und Dreck…immer wieder und immer mehr auf dem Dwaschweg Rad-und Wanderweg. Die Stadt sollte mal endlich was dagegen tun!",,23750588,Dwaschweg,9.24,True,True,True,pothole_damage,1.0,"Schlaglöcher, Wasserpfützen, Matsch und Dreck auf einem Rad- und Wanderweg sind eine direkte Beeinträchtigung und Gefahr für Radfahrer.",50,0,35,15,0,10,-10,100,Confirmed cycling issue
424,2025-02-01T16:30:41.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.0913,8.2406,Der Wasseranschluss/Hydrant scheint unter dem Straẞenpflaster eine Undichtigkeit zu haben. Die Pflastersteine sacken in diesem Bereich ein.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/2ddbb999-acd8-405d-9143-d93e8ad10fc4_1747127924676_flaw_reporter_report_picture.png,84017493,,31.5,True,True,True,pothole_damage,0.8,Eine absackende Pflasterung durch eine Undichtigkeit kann zu gefährlichen Unebenheiten für Radfahrer führen.,50,0,10,15,0,10,-10,75,Confirmed cycling issue
426,2025-02-01T16:58:58.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1747,8.2337,Am Triftweg in Höhe Hausnummer 21 befingen sich wieder 2 tiefe Löcher.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/f884f1ed-2b66-4be3-8254-321f88cc6800_1747127925207_flaw_reporter_report_picture.png,341253462,,168.23,True,True,True,pothole_damage,0.9,Tiefe Löcher auf der Straße stellen eine Gefahr für Radfahrer dar.,50,0,0,15,0,10,-10,65,Likely cycling issue
427,2025-02-01T20:31:01.000+00:00,IN_PROCESS,7,Fundräder ⚡️🚲  ,53.1431,8.1999,"Dieses wunderschöne Motobecane Damenrad mit Ledersattel steht hier seit circa acht Wochen im Regen. Es hat einen Aufkleber von Zweirad Schollmeyer (Celle).

Ich fürchte, seine Eigentümerin vermisst es. Wenn nicht, nehme ich es gerne ...",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/28106b17-2f7f-49ea-9081-66d81df4d216_1747127925487_flaw_reporter_report_picture.png,28796865,,4.95,True,True,True,bike_parking,0.7,"Ein herrenloses Fahrrad, das über längere Zeit im Regen steht, deutet auf ein Problem mit der Fahrradabstellung oder -verwaltung hin.",50,0,35,50,0,10,-10,135,Confirmed cycling issue
430,2025-02-02T10:38:40.000+00:00,IN_PROCESS,7,Fundräder ⚡️🚲  ,53.1661,8.2121,"Guten Tag, 
seit dem vergangenen Wochenende (25.01./26.01.2026) stehen an der Ecke Kreuzdornweg/Schreberweg diverse E-Scooter des  Verleihers BOLT. Ein Hinweis an BOLT am vergangenen Montag bleibt bislang ohne Wirkung. Es wäre schön, wenn diese Scooter  kurzfristig von BOLT eingesammelt würden. 
Da es sich um ein reines Wohngebiet handelt, ist es auch ehere unwahrscheinlich, daß auch nur einer der Scooter in absehbarer Zeit von weiteren Passanten ""ausgeliehen"" wird. War die Reichweite de Scooter nicht eigentlich auch auf den inneren Autobahnring begrenzt? 

Vielen Dank für Ihre Unterstützung,
mit freundlichen Grüßen

Janine Schiffmann / Anliegerin Kreuzdornweg",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/2bca40e3-d045-49cf-b1e2-dc5ffaeca325_1747127926322_flaw_reporter_report_picture.png,23039109,,174.34,True,True,True,illegal_parking_obstruction,0.8,Abgestellte E-Scooter auf einem reinen Wohngebiet können den Weg für Radfahrer und Fußgänger blockieren.,50,0,0,50,0,10,-10,100,Confirmed cycling issue
431,2025-02-02T12:37:04.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1757,8.2283,"Grünstreifen stark abgefahren mit tiefen Reifenspuren in der Erde, wodurch die Straße und insbesondere der ""Fußweg"" stark verdreckt sind.",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/11607d9a-59bb-4ba8-b8be-a2a33b429827_1747127926777_flaw_reporter_report_picture.png,34854673,Weißenmoorstraße,16.46,True,False,True,glass_debris,0.8,"Abgefahrener Grünstreifen mit tiefen Reifenspuren, der zu Verschmutzung und Verengung des Weges führt, beeinträchtigt Radfahrer.",50,0,20,15,0,10,-10,85,Confirmed cycling issue
435,2025-02-02T18:48:25.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1634,8.2511,"Die Elsflether Str. auf höhe vom Restaurant Mykonos hat sehr große Schlaglöcher im Mittelstreifen! 
Das ist sehr gefährlich und muß daher direkt erneuert  werden!",,1091253746,,5.54,True,True,True,pothole_damage,0.9,Große Schlaglöcher auf einer Straße können auch Radfahrer gefährden.,50,0,35,15,0,10,-10,100,Confirmed cycling issue
436,2025-02-02T18:50:30.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1422,8.1962,"Wenn man von der Autobahn kommt und Richtung Stadt fährt, da hat auf höhe Herbarstr. die Ofener Str. große Schlaglöcher.
Das muß ausgebessert werden!",,34377069,,8.67,True,True,True,pothole_damage,0.9,Schlaglöcher auf der Fahrbahn stellen eine Gefahr für Radfahrer dar.,50,0,35,15,0,10,-10,100,Confirmed cycling issue
438,2025-02-02T19:19:28.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1374,8.1638,Kennedystr 38 Auf dem Parkplatz steht ein Anhänger ohne Kennzeichen,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/3f611422-d13b-46ac-864e-99b045f79f42_1747127928035_flaw_reporter_report_picture.png,24244200,,29.33,True,False,True,illegal_parking_obstruction,0.8,Ein Anhänger ohne Kennzeichen auf einem Parkplatz kann Radwege blockieren oder die Sicht behindern.,50,0,10,15,0,10,-10,75,Confirmed cycling issue
440,2025-02-03T02:51:14.000+00:00,IN_PROCESS,11,"Öffentliches Grün, Parkanlagen 🌲",53.1372,8.201,Das Laub auf den Rasenflächen von Cantuccini Restaurant- zur Baustelle Lindenallee muß entfernt werden!,,21521074,,3.28,False,False,False,unrelated,0.7,Laub auf Rasenflächen ist kein spezifisches Radverkehrsproblem.,0,-45,35,10,0,10,-10,0,Not cycling-specific
445,2025-02-03T14:34:13.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1262,8.2022,Im Bereich der Einmündung der Eichendorffstr auf den Sodenstich sind in Fahrtrichtung Hundsmühler Str Schlaglöcher auf der Fahrbahn.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/79874d87-c583-4ea3-9be6-e49f48ca37c3_1747127929156_flaw_reporter_report_picture.png,695910346,,29.82,True,True,True,pothole_damage,0.9,Schlaglöcher auf der Fahrbahn können Radfahrer gefährden.,50,0,10,15,0,10,-10,75,Confirmed cycling issue
448,2025-02-03T16:14:27.000+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.1109,8.247,Müll,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/97c7729a-648a-4405-8380-773c7b536cd9_1747127930141_flaw_reporter_report_picture.png,799225974,,45.47,False,False,False,unrelated,0.7,Eine allgemeine Meldung von Müll ohne Ortsangabe oder spezifischem Bezug zum Radverkehr.,0,-45,10,0,0,10,-10,0,Not cycling-specific
453,2025-02-03T23:02:40.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1416,8.202,"zum Ende der Str. wo Sie dann an Haarenufer kreuzt ist der Asphalt Marode und hat Schlaglöcher und Risse!
Muß ausgebessert werden.",,16197163,Ratsherr-Schulze-Straße,1.69,True,True,True,pothole_damage,0.9,Maroder Asphalt und Schlaglöcher auf einer Straße können Radfahrer gefährden.,50,0,35,15,0,10,-10,100,Confirmed cycling issue
455,2025-02-04T08:52:00.000+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.1219,8.2307,Gelber Müllsack liegt am Wegrand,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/1deca956-7d53-4033-a7c8-64c48f16d4f2_1747127931535_flaw_reporter_report_picture.png,22914320,,2.3,False,False,False,unrelated,0.7,Ein Müllsack am Wegrand ist kein spezifisches Radverkehrsproblem.,0,-45,35,0,0,10,-10,0,Not cycling-specific
456,2025-02-04T09:19:11.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1694,8.2573,Schlagloch welches schnell größer wird von Tag zu Tag.,,33936367,,1.97,True,True,True,pothole_damage,0.9,Ein Schlagloch auf einer Straße kann Radfahrer gefährden.,50,0,35,15,0,10,-10,100,Confirmed cycling issue
459,2025-02-04T14:35:20.000+00:00,IN_PROCESS,10,Privates Grün an Straßen 🌲,53.168,8.1816,"Strassenschild verdeckt,  Laterne verdeckt",,23487103,Peerdebrok,130.1,True,True,True,vegetation_block,0.8,Ein verdecktes Straßenschild kann die Orientierung für Radfahrer erschweren.,50,0,0,15,0,10,-10,65,Likely cycling issue
